Time(secs), Persons Detected, Crowd Density (persons per pixel), Violation Count
175.21337499999981,6,1.3563368055555555e-05,1
175.45417429999998,5,1.1302806712962962e-05,0
175.6642981,5,1.1302806712962962e-05,0
175.8691634999998,4,9.04224537037037e-06,0
176.07131149999987,6,1.3563368055555555e-05,0
176.2751311999998,6,1.3563368055555555e-05,0
176.50145669999984,6,1.3563368055555555e-05,0
176.71845899999994,6,1.3563368055555555e-05,0
176.91651389999993,6,1.3563368055555555e-05,1
177.1283785999999,6,1.3563368055555555e-05,0
177.33679919999986,5,1.1302806712962962e-05,1
177.54798779999987,5,1.1302806712962962e-05,1
177.7653582999999,6,1.3563368055555555e-05,0
177.96743079999987,5,1.1302806712962962e-05,0
178.17122089999998,6,1.3563368055555555e-05,0
178.3768759999998,6,1.3563368055555555e-05,0
178.57768369999985,5,1.1302806712962962e-05,0
178.79866789999983,6,1.3563368055555555e-05,0
178.99417589999985,7,1.5823929398148147e-05,0
179.19420279999986,7,1.5823929398148147e-05,0
179.39775839999993,7,1.5823929398148147e-05,0
179.60880989999987,7,1.5823929398148147e-05,0
179.8292058999998,7,1.5823929398148147e-05,0
180.03372619999982,7,1.5823929398148147e-05,0
180.2302949,7,1.5823929398148147e-05,0
180.45346769999992,7,1.5823929398148147e-05,0
180.65790089999996,6,1.3563368055555555e-05,0
180.85387269999978,7,1.5823929398148147e-05,0
181.06057799999985,7,1.5823929398148147e-05,0
181.27315069999986,6,1.3563368055555555e-05,1
181.48933359999978,6,1.3563368055555555e-05,1
181.6989646999998,6,1.3563368055555555e-05,1
181.9081322999998,6,1.3563368055555555e-05,0
182.12453949999986,6,1.3563368055555555e-05,1
182.32796569999982,5,1.1302806712962962e-05,1
182.52810369999997,5,1.1302806712962962e-05,1
182.74070059999985,5,1.1302806712962962e-05,1
182.9669015999998,5,1.1302806712962962e-05,1
183.17185559999984,4,9.04224537037037e-06,1
183.37379629999987,4,9.04224537037037e-06,0
183.56287159999988,4,9.04224537037037e-06,0
183.7691653999998,4,9.04224537037037e-06,0
183.972669,4,9.04224537037037e-06,0
184.1875567999998,4,9.04224537037037e-06,0
184.41001889999984,5,1.1302806712962962e-05,1
184.61986669999987,4,9.04224537037037e-06,0
184.8275177999999,6,1.3563368055555555e-05,1
185.04192999999987,6,1.3563368055555555e-05,0
185.25310869999998,6,1.3563368055555555e-05,0
185.46623369999998,6,1.3563368055555555e-05,1
185.6718315999999,6,1.3563368055555555e-05,1
185.88532369999984,6,1.3563368055555555e-05,0
186.09925339999995,6,1.3563368055555555e-05,1
186.30815639999992,6,1.3563368055555555e-05,1
186.50789579999991,6,1.3563368055555555e-05,1
186.7103560999999,6,1.3563368055555555e-05,1
187.0404403,6,1.3563368055555555e-05,1
187.41268619999983,6,1.3563368055555555e-05,1
187.78101079999988,6,1.3563368055555555e-05,1
188.1892988999998,6,1.3563368055555555e-05,1
188.50077349999992,5,1.1302806712962962e-05,0
188.70970699999998,6,1.3563368055555555e-05,1
188.9281555,6,1.3563368055555555e-05,1
189.1358042999998,6,1.3563368055555555e-05,1
189.33737039999983,6,1.3563368055555555e-05,0
189.53738879999992,6,1.3563368055555555e-05,1
189.7597879,6,1.3563368055555555e-05,1
190.14308729999993,6,1.3563368055555555e-05,1
190.5070776,7,1.5823929398148147e-05,0
190.91321029999995,7,1.5823929398148147e-05,1
191.2912147999998,7,1.5823929398148147e-05,1
191.5389581999998,6,1.3563368055555555e-05,1
191.74556459999985,6,1.3563368055555555e-05,1
191.98359959999993,6,1.3563368055555555e-05,1
192.19250799999986,6,1.3563368055555555e-05,1
192.41338959999985,7,1.5823929398148147e-05,2
192.6167082999998,7,1.5823929398148147e-05,2
192.83367539999995,7,1.5823929398148147e-05,0
193.06594139999993,7,1.5823929398148147e-05,0
193.26885939999988,7,1.5823929398148147e-05,2
193.47451979999983,7,1.5823929398148147e-05,1
193.68651739999996,6,1.3563368055555555e-05,0
193.90275529999985,4,9.04224537037037e-06,0
194.1134482,5,1.1302806712962962e-05,0
194.3307201,6,1.3563368055555555e-05,1
194.541694,7,1.5823929398148147e-05,1
194.76152479999996,7,1.5823929398148147e-05,1
194.97173199999997,7,1.5823929398148147e-05,1
195.18990499999995,7,1.5823929398148147e-05,1
195.4072395999999,7,1.5823929398148147e-05,1
195.61441649999983,7,1.5823929398148147e-05,1
195.82647929999985,7,1.5823929398148147e-05,1
196.14337369999998,7,1.5823929398148147e-05,1
196.5421753999999,8,1.808449074074074e-05,2
196.9326868999999,5,1.1302806712962962e-05,0
197.29635029999986,5,1.1302806712962962e-05,0
197.68108069999994,4,9.04224537037037e-06,0
198.05883389999985,6,1.3563368055555555e-05,1
198.42926019999982,6,1.3563368055555555e-05,0
198.82179069999984,6,1.3563368055555555e-05,0
199.1308578999999,6,1.3563368055555555e-05,1
199.3496639,6,1.3563368055555555e-05,1
199.5485951999999,6,1.3563368055555555e-05,1
199.75711569999999,7,1.5823929398148147e-05,1
199.98084999999992,6,1.3563368055555555e-05,0
200.19961049999984,6,1.3563368055555555e-05,1
200.4105376,5,1.1302806712962962e-05,1
200.77743699999996,6,1.3563368055555555e-05,0
201.1968566999999,6,1.3563368055555555e-05,1
201.5733707999998,7,1.5823929398148147e-05,0
201.93583079999985,7,1.5823929398148147e-05,0
202.2042131999999,7,1.5823929398148147e-05,0
202.41533879999997,7,1.5823929398148147e-05,1
202.6288837999998,7,1.5823929398148147e-05,1
202.82312669999988,7,1.5823929398148147e-05,1
203.02059889999987,7,1.5823929398148147e-05,0
203.2197087999998,6,1.3563368055555555e-05,1
203.48806879999984,7,1.5823929398148147e-05,1
203.8619021999998,7,1.5823929398148147e-05,1
204.2327464,5,1.1302806712962962e-05,0
204.61910709999984,5,1.1302806712962962e-05,0
204.99599759999978,6,1.3563368055555555e-05,0
205.2149425,7,1.5823929398148147e-05,1
205.4238793999998,7,1.5823929398148147e-05,0
205.6316362,6,1.3563368055555555e-05,0
205.82993349999992,7,1.5823929398148147e-05,1
206.04898719999983,7,1.5823929398148147e-05,1
206.25935929999991,8,1.808449074074074e-05,2
206.4776334999999,8,1.808449074074074e-05,2
206.7008773,8,1.808449074074074e-05,2
206.90827409999997,8,1.808449074074074e-05,0
207.11587469999995,7,1.5823929398148147e-05,0
207.3323644999998,8,1.808449074074074e-05,0
207.54673009999988,8,1.808449074074074e-05,0
207.7673714,8,1.808449074074074e-05,0
207.97258629999988,6,1.3563368055555555e-05,0
208.3079146,6,1.3563368055555555e-05,0
208.67931329999988,6,1.3563368055555555e-05,0
209.06137419999982,6,1.3563368055555555e-05,0
209.4383760999999,6,1.3563368055555555e-05,1
209.73645739999984,5,1.1302806712962962e-05,1
209.95185319999996,6,1.3563368055555555e-05,0
210.16407959999992,8,1.808449074074074e-05,2
210.37831469999992,8,1.808449074074074e-05,1
210.58453139999983,8,1.808449074074074e-05,1
210.79016189999993,8,1.808449074074074e-05,1
211.01382959999978,8,1.808449074074074e-05,1
211.4249944999999,8,1.808449074074074e-05,3
211.81143599999996,7,1.5823929398148147e-05,0
212.1866814,7,1.5823929398148147e-05,0
212.59104279999997,7,1.5823929398148147e-05,1
212.98455439999998,7,1.5823929398148147e-05,0
213.35520469999983,8,1.808449074074074e-05,0
213.76387729999988,8,1.808449074074074e-05,1
214.1525643,6,1.3563368055555555e-05,0
214.35588589999998,7,1.5823929398148147e-05,0
214.56010739999988,7,1.5823929398148147e-05,0
214.78953409999986,6,1.3563368055555555e-05,1
214.9883112,6,1.3563368055555555e-05,1
215.19469129999993,6,1.3563368055555555e-05,1
215.4073031999999,6,1.3563368055555555e-05,0
215.61249129999987,6,1.3563368055555555e-05,1
216.00657549999983,6,1.3563368055555555e-05,1
216.3838942,6,1.3563368055555555e-05,1
216.7422901,5,1.1302806712962962e-05,0
217.13831579999987,6,1.3563368055555555e-05,1
217.43377729999997,6,1.3563368055555555e-05,0
217.62620219999985,5,1.1302806712962962e-05,0
217.83799109999995,7,1.5823929398148147e-05,0
218.0466939999999,7,1.5823929398148147e-05,0
218.2751973999998,6,1.3563368055555555e-05,0
218.48568,6,1.3563368055555555e-05,1
218.7574550999998,6,1.3563368055555555e-05,0
219.12269859999992,5,1.1302806712962962e-05,0
219.5149245,6,1.3563368055555555e-05,1
219.8852569999999,6,1.3563368055555555e-05,1
220.26608599999986,6,1.3563368055555555e-05,1
220.46716539999989,5,1.1302806712962962e-05,0
220.67341079999983,6,1.3563368055555555e-05,2
220.88063039999997,4,9.04224537037037e-06,0
221.08958589999997,5,1.1302806712962962e-05,0
221.2962253999999,5,1.1302806712962962e-05,0
221.53201139999987,6,1.3563368055555555e-05,0
221.75610659999984,6,1.3563368055555555e-05,1
221.96735769999987,7,1.5823929398148147e-05,3
222.1770242,7,1.5823929398148147e-05,1
222.38370419999978,7,1.5823929398148147e-05,1
222.5867017999999,6,1.3563368055555555e-05,1
222.82073089999994,7,1.5823929398148147e-05,3
223.01763579999988,7,1.5823929398148147e-05,2
223.23094489999994,6,1.3563368055555555e-05,0
223.57242399999996,6,1.3563368055555555e-05,0
224.0029414999999,6,1.3563368055555555e-05,1
224.36653979999983,7,1.5823929398148147e-05,2
224.73188949999985,7,1.5823929398148147e-05,1
225.14916089999997,7,1.5823929398148147e-05,1
225.52401729999997,7,1.5823929398148147e-05,1
225.9160562999998,6,1.3563368055555555e-05,1
226.30984089999993,6,1.3563368055555555e-05,1
226.56327269999997,6,1.3563368055555555e-05,1
226.7632342999998,5,1.1302806712962962e-05,0
226.98477119999984,6,1.3563368055555555e-05,1
227.19159019999984,7,1.5823929398148147e-05,0
227.42263619999994,7,1.5823929398148147e-05,0
227.6358447,7,1.5823929398148147e-05,1
227.84432859999993,7,1.5823929398148147e-05,0
228.0527027999999,7,1.5823929398148147e-05,1
